,sale_id,sale_ts,sale_date,weekday,user_id,amount,rn,first_purchase_flag,device_id,device_type,operating_system,num_items,campaign,campaign_event_ts,channel,sale_year,sale_month,sale_week
8296,8296,2016-09-20 14:21:00,2016-09-20,1,3163,772.3918299675827,1,0,4500.0,iOS,9,1,UROFMZ,2015-12-16 06:13:00,campaign,2016,9,38
8297,8297,2016-09-20 19:55:00,2016-09-20,1,3314,298.66472323095564,1,0,4710.0,iOS,9,3,,,organic,2016,9,38
8298,8298,2016-09-20 08:08:00,2016-09-20,1,3339,1022.4656733678979,1,1,4756.0,Android,KitKat,2,,,organic,2016,9,38
8299,8299,2016-09-21 18:07:00,2016-09-21,2,144,108.74407528285,1,0,193.0,iOS,7,1,,,organic,2016,9,38
8300,8300,2016-09-21 06:18:00,2016-09-21,2,212,528.648545292119,1,0,290.0,iOS,8,2,,,organic,2016,9,38
8301,8301,2016-09-21 21:23:00,2016-09-21,2,326,249.63681051205532,1,0,458.0,Android,KitKat,9,15R3D0,2016-07-03 12:07:00,campaign,2016,9,38
8302,8302,2016-09-21 14:25:00,2016-09-21,2,335,1589.7619822901072,1,0,470.0,Amazon Fire,Inferno,1,1TZQDZ,2015-02-14 01:32:00,campaign,2016,9,38
8303,8303,2016-09-21 12:07:00,2016-09-21,2,451,782.1121128806778,1,0,626.0,iOS,9,2,,,organic,2016,9,38
8304,8304,2016-09-21 04:25:00,2016-09-21,2,508,252.89184033797557,1,0,688.0,Amazon Fire,Fire2,2,6JI9BO,2016-03-11 18:50:00,campaign,2016,9,38
8305,8305,2016-09-21 17:02:00,2016-09-21,2,822,278.2024555628991,1,1,1105.0,iOS,9,2,,,organic,2016,9,38
8306,8306,2016-09-21 20:35:00,2016-09-21,2,1047,691.288549038916,1,1,1427.0,iOS,7,1,OXIJAT,2015-08-06 12:54:00,campaign,2016,9,38
8307,8307,2016-09-21 12:36:00,2016-09-21,2,1180,382.68123496862023,1,0,1625.0,iOS,9,2,ZDNTT7,2016-01-18 09:46:00,campaign,2016,9,38
8308,8308,2016-09-21 11:16:00,2016-09-21,2,1232,395.5226880996432,1,0,1698.0,Amazon Fire,Fire1,3,,,organic,2016,9,38
8309,8309,2016-09-21 01:00:00,2016-09-21,2,1417,1242.7038020267846,1,0,1989.0,iOS,9,2,TVGAEO,2016-05-04 09:05:00,campaign,2016,9,38
8310,8310,2016-09-21 03:45:00,2016-09-21,2,1749,750.9931467841852,1,0,2449.0,Android,Jawbreaker,1,INNIQD,2015-11-14 10:15:00,campaign,2016,9,38
8311,8311,2016-09-21 13:35:00,2016-09-21,2,1752,714.2858729780834,1,0,2451.0,iOS,9,2,,,organic,2016,9,38
8312,8312,2016-09-21 03:21:00,2016-09-21,2,1890,1203.473445855224,1,0,2644.0,iOS,20,2,,,organic,2016,9,38
8313,8313,2016-09-21 21:20:00,2016-09-21,2,1937,951.8772781532739,1,1,2719.0,iOS,10,5,I5UB5Y,2016-01-11 16:36:00,campaign,2016,9,38
8314,8314,2016-09-21 00:09:00,2016-09-21,2,1953,640.2841149095814,1,0,2746.0,Android,Marshmallow,3,,,organic,2016,9,38
8315,8315,2016-09-21 12:24:00,2016-09-21,2,2180,693.7418951914368,1,0,3080.0,Android,Marshmallow,2,,,organic,2016,9,38
8316,8316,2016-09-21 20:13:00,2016-09-21,2,2268,205.60971557591918,1,0,3202.0,iOS,7,2,,,organic,2016,9,38
8317,8317,2016-09-21 01:37:00,2016-09-21,2,2319,89.91718227538891,1,0,3281.0,iOS,10,1,,,organic,2016,9,38
8318,8318,2016-09-21 01:24:00,2016-09-21,2,2662,955.4482369378087,1,0,3757.0,Android,Jawbreaker,3,1TZQDZ,2015-09-17 17:54:00,campaign,2016,9,38
8319,8319,2016-09-21 22:31:00,2016-09-21,2,2682,536.856900744875,1,0,3785.0,Android,Marshmallow,8,XGB35V,2015-05-03 20:19:00,campaign,2016,9,38
8320,8320,2016-09-21 07:42:00,2016-09-21,2,2767,656.6881309943539,1,0,3915.0,Android,Jawbreaker,1,9XR7SO,2015-02-20 07:59:00,campaign,2016,9,38
8321,8321,2016-09-21 10:00:00,2016-09-21,2,2892,1250.3687280188688,1,0,4088.0,Amazon Fire,Inferno,1,5MNE1Q,2015-07-10 16:24:00,campaign,2016,9,38
8322,8322,2016-09-21 16:15:00,2016-09-21,2,3018,1362.4612084133967,1,0,4278.0,Android,KitKat,2,,,organic,2016,9,38
8323,8323,2016-09-21 17:40:00,2016-09-21,2,3049,1631.8542580794474,1,0,4319.0,Android,Lollipop,3,1ZDQF0,2016-02-27 15:20:00,campaign,2016,9,38
8324,8324,2016-09-21 03:15:00,2016-09-21,2,3109,86.60102574224756,1,0,4423.0,iOS,10,4,,,organic,2016,9,38
8325,8325,2016-09-21 11:56:00,2016-09-21,2,3274,224.6206226389246,1,0,4658.0,Android,Marshmallow,7,EJ2PRK,2016-06-03 03:54:00,campaign,2016,9,38
8326,8326,2016-09-21 17:47:00,2016-09-21,2,3395,163.25654861020362,1,0,4861.0,iOS,8,2,,,organic,2016,9,38
8327,8327,2016-09-22 08:48:00,2016-09-22,3,35,605.6658546144023,1,0,49.0,Android,Marshmallow,1,LASSQ7,2016-03-22 03:39:00,campaign,2016,9,38
8328,8328,2016-09-22 18:20:00,2016-09-22,3,185,764.437054111067,1,0,251.0,iOS,20,5,,,organic,2016,9,38
8329,8329,2016-09-22 03:32:00,2016-09-22,3,489,1135.6663191626913,1,0,665.0,Android,Jawbreaker,2,,,organic,2016,9,38
8330,8330,2016-09-22 15:25:00,2016-09-22,3,545,505.21407200970884,1,0,733.0,Android,Marshmallow,3,,,organic,2016,9,38
8331,8331,2016-09-22 14:59:00,2016-09-22,3,705,203.71818646017795,1,0,958.0,iOS,8,7,,,organic,2016,9,38
8332,8332,2016-09-22 13:23:00,2016-09-22,3,855,305.92881752831863,1,0,1154.0,Android,Jawbreaker,4,LASSQ7,2015-03-27 12:03:00,campaign,2016,9,38
8333,8333,2016-09-22 10:10:00,2016-09-22,3,872,512.0515312662703,1,1,1169.0,Amazon Fire,Fire2,2,D48AHX,2015-12-18 03:59:00,campaign,2016,9,38
8334,8334,2016-09-22 11:28:00,2016-09-22,3,934,1388.2025568630984,1,0,1261.0,Android,KitKat,1,OGMRY2,2014-04-10 12:08:00,campaign,2016,9,38
8335,8335,2016-09-22 05:37:00,2016-09-22,3,1085,366.7002372900168,1,1,1478.0,Android,KitKat,2,,,organic,2016,9,38
8336,8336,2016-09-22 11:42:00,2016-09-22,3,1088,11.169010748512044,1,1,1486.0,Android,KitKat,2,,,organic,2016,9,38
8337,8337,2016-09-22 19:58:00,2016-09-22,3,1211,1114.3786002199915,1,0,1672.0,iOS,10,1,,,organic,2016,9,38
8338,8338,2016-09-22 23:35:00,2016-09-22,3,1315,436.07810676052947,1,0,1823.0,iOS,9,1,,,organic,2016,9,38
8339,8339,2016-09-22 19:11:00,2016-09-22,3,1545,1382.910133642547,1,0,2166.0,Android,Lollipop,2,MOTVAN,2016-02-24 13:21:00,campaign,2016,9,38
8340,8340,2016-09-22 14:26:00,2016-09-22,3,1547,456.0380797685909,1,0,2168.0,Android,Lollipop,2,VR88YD,2016-07-08 10:24:00,campaign,2016,9,38
8341,8341,2016-09-22 03:57:00,2016-09-22,3,1615,258.671426717625,1,0,2270.0,Amazon Fire,Fire1,2,,,organic,2016,9,38
8342,8342,2016-09-22 05:12:00,2016-09-22,3,1646,347.8197129212869,1,0,2302.0,iOS,7,1,6XC4I2,2015-03-25 23:14:00,campaign,2016,9,38
8343,8343,2016-09-22 07:36:00,2016-09-22,3,1737,612.8710470025296,1,0,2433.0,Android,Lollipop,4,SE5X9U,2016-04-30 13:45:00,campaign,2016,9,38
8344,8344,2016-09-22 21:42:00,2016-09-22,3,2048,939.9241579843381,1,0,2891.0,Android,Lollipop,2,6XC4I2,2015-10-29 12:13:00,campaign,2016,9,38
8345,8345,2016-09-22 13:35:00,2016-09-22,3,2193,53.44303098448829,1,0,3102.0,iOS,8,3,,,organic,2016,9,38
8346,8346,2016-09-22 08:31:00,2016-09-22,3,2207,1590.253490217682,1,1,3121.0,iOS,7,1,,,organic,2016,9,38
8347,8347,2016-09-22 22:18:00,2016-09-22,3,2360,310.80550854634333,1,1,3335.0,iOS,7,2,15R3D0,2016-04-09 00:47:00,campaign,2016,9,38
8348,8348,2016-09-22 19:29:00,2016-09-22,3,2388,178.62410806680268,1,0,3378.0,Android,KitKat,1,,,organic,2016,9,38
8349,8349,2016-09-22 14:15:00,2016-09-22,3,2402,101.07245215136,1,0,3394.0,Android,Jawbreaker,2,83RCJF,2015-11-07 15:12:00,campaign,2016,9,38
8350,8350,2016-09-22 10:32:00,2016-09-22,3,2526,224.96695567211788,1,0,3547.0,iOS,20,8,GCP82I,2015-09-08 15:31:00,campaign,2016,9,38
8351,8351,2016-09-22 14:02:00,2016-09-22,3,2734,4.25,1,0,3862.0,iOS,7,2,YEB8I4,2014-10-11 05:50:00,campaign,2016,9,38
8352,8352,2016-09-22 12:29:00,2016-09-22,3,2790,361.54422982302816,1,1,3947.0,Amazon Fire,Fire1,8,YEB8I4,2016-06-29 06:58:00,campaign,2016,9,38
8353,8353,2016-09-22 05:37:00,2016-09-22,3,3199,136.74059516074252,1,0,4544.0,iOS,10,1,,,organic,2016,9,38
8354,8354,2016-09-22 00:59:00,2016-09-22,3,3457,661.5413968595475,1,0,4954.0,Android,Jawbreaker,1,,,organic,2016,9,38
8355,8355,2016-09-22 11:41:00,2016-09-22,3,3490,921.6569021853387,1,0,4998.0,iOS,10,5,,,organic,2016,9,38
8356,8356,2016-09-23 08:46:00,2016-09-23,4,144,149.03992977642258,1,0,193.0,iOS,7,8,,,organic,2016,9,38
8357,8357,2016-09-23 12:19:00,2016-09-23,4,161,574.6700263339908,1,1,217.0,iOS,20,5,,,organic,2016,9,38
8358,8358,2016-09-23 20:45:00,2016-09-23,4,228,818.0289973835028,1,0,311.0,iOS,20,2,,,organic,2016,9,38
8359,8359,2016-09-23 17:20:00,2016-09-23,4,352,1629.8147760132904,1,1,494.0,Android,Lollipop,5,0837KH,2016-07-23 11:03:00,campaign,2016,9,38
8360,8360,2016-09-23 20:47:00,2016-09-23,4,593,643.7891161522136,1,1,803.0,Android,Jawbreaker,2,9NCC6I,2016-09-12 21:52:00,campaign,2016,9,38
8361,8361,2016-09-23 04:03:00,2016-09-23,4,633,320.6094900455744,1,0,865.0,Amazon Fire,Inferno,8,INNIQD,2014-03-28 16:30:00,campaign,2016,9,38
8362,8362,2016-09-23 14:09:00,2016-09-23,4,922,1448.504387227073,1,0,1243.0,Android,Lollipop,1,705605,2016-01-23 19:46:00,campaign,2016,9,38
8363,8363,2016-09-23 15:14:00,2016-09-23,4,1155,592.1263113927988,1,0,1584.0,iOS,20,2,,,organic,2016,9,38
8364,8364,2016-09-23 07:47:00,2016-09-23,4,1158,175.21005116010244,1,0,1588.0,iOS,7,5,YEB8I4,2015-09-13 01:12:00,campaign,2016,9,38
8365,8365,2016-09-23 00:52:00,2016-09-23,4,1197,1037.2284639593777,1,0,1648.0,iOS,8,2,,,organic,2016,9,38
8366,8366,2016-09-23 23:29:00,2016-09-23,4,1260,1359.2809152777506,1,0,1741.0,iOS,10,6,HLE0F9,2015-05-12 05:19:00,campaign,2016,9,38
8367,8367,2016-09-23 16:26:00,2016-09-23,4,1325,1776.8603945853515,1,0,1840.0,iOS,10,4,,,organic,2016,9,38
8368,8368,2016-09-23 22:43:00,2016-09-23,4,1447,1594.1707728779197,1,0,2033.0,iOS,7,2,,,organic,2016,9,38
8369,8369,2016-09-23 04:04:00,2016-09-23,4,1598,1772.5851542469595,1,0,2244.0,Android,KitKat,1,72C6Y3,2016-04-20 03:20:00,campaign,2016,9,38
8370,8370,2016-09-23 01:52:00,2016-09-23,4,1983,1335.4769272798924,1,0,2794.0,iOS,7,2,,,organic,2016,9,38
8371,8371,2016-09-23 04:35:00,2016-09-23,4,2238,964.4487663156101,1,0,3165.0,Android,Jawbreaker,1,,,organic,2016,9,38
8372,8372,2016-09-23 18:40:00,2016-09-23,4,2279,787.6678902272768,1,0,3223.0,iOS,8,2,VB9NP0,2014-03-07 06:22:00,campaign,2016,9,38
8373,8373,2016-09-23 21:08:00,2016-09-23,4,2314,208.14282545543145,1,0,3274.0,iOS,9,3,,,organic,2016,9,38
8374,8374,2016-09-23 06:22:00,2016-09-23,4,2497,769.4679923072996,1,0,3511.0,iOS,10,1,ZGJ4CZ,2015-08-16 12:15:00,campaign,2016,9,38
8375,8375,2016-09-23 10:50:00,2016-09-23,4,2565,2392.497875572633,1,0,3608.0,Android,Lollipop,1,,,organic,2016,9,38
8376,8376,2016-09-23 08:47:00,2016-09-23,4,2610,645.025865361295,1,1,3677.0,iOS,7,2,EH7LXL,2016-07-23 00:25:00,campaign,2016,9,38
8377,8377,2016-09-23 03:21:00,2016-09-23,4,2865,719.002637798943,1,0,4055.0,Amazon Fire,Fire2,8,,,organic,2016,9,38
8378,8378,2016-09-23 03:02:00,2016-09-23,4,2927,552.8918908230344,1,0,4141.0,Android,Lollipop,1,S1LZNC,2016-04-12 19:41:00,campaign,2016,9,38
8379,8379,2016-09-23 23:05:00,2016-09-23,4,3343,667.4888589669054,1,0,4766.0,Android,KitKat,2,1BRIGC,2014-01-11 21:08:00,campaign,2016,9,38
8380,8380,2016-09-24 00:41:00,2016-09-24,5,81,886.1830064692157,1,0,115.0,iOS,20,2,U6S82Y,2015-12-07 00:21:00,campaign,2016,9,38
8381,8381,2016-09-24 23:19:00,2016-09-24,5,137,595.1690492938243,1,0,183.0,Android,Jawbreaker,2,0837KH,2014-09-12 09:19:00,campaign,2016,9,38
8382,8382,2016-09-24 00:52:00,2016-09-24,5,147,69.97059833053599,1,0,198.0,Android,Jawbreaker,9,5IHLGC,2015-01-31 20:38:00,campaign,2016,9,38
8383,8383,2016-09-24 00:17:00,2016-09-24,5,212,435.7040922826973,1,0,290.0,iOS,8,1,,,organic,2016,9,38
8384,8384,2016-09-24 15:07:00,2016-09-24,5,399,820.4542532825477,1,0,561.0,Android,KitKat,4,,,organic,2016,9,38
8385,8385,2016-09-24 22:00:00,2016-09-24,5,729,1159.2605385302961,1,0,988.0,Android,KitKat,1,S1LZNC,2016-06-14 19:49:00,campaign,2016,9,38
8386,8386,2016-09-24 23:22:00,2016-09-24,5,731,851.5703209111161,1,0,991.0,Android,Jawbreaker,1,,,organic,2016,9,38
8387,8387,2016-09-24 13:37:00,2016-09-24,5,762,213.8779986137091,1,0,1034.0,iOS,10,1,7ZSWCS,2016-06-06 13:43:00,campaign,2016,9,38
8388,8388,2016-09-24 00:51:00,2016-09-24,5,818,377.68265456451593,1,0,1100.0,iOS,10,1,,,organic,2016,9,38
8389,8389,2016-09-24 23:35:00,2016-09-24,5,843,403.00835831008334,1,0,1140.0,iOS,9,1,UROFMZ,2015-12-20 23:28:00,campaign,2016,9,38
8390,8390,2016-09-24 16:11:00,2016-09-24,5,930,127.7493011699059,1,1,1254.0,iOS,10,1,,,organic,2016,9,38
8391,8391,2016-09-24 23:29:00,2016-09-24,5,1006,500.39684838894516,1,0,1367.0,Android,Jawbreaker,1,RU7BDI,2016-05-04 22:00:00,campaign,2016,9,38
8392,8392,2016-09-24 16:01:00,2016-09-24,5,1197,458.8297078160804,1,0,1648.0,iOS,8,2,,,organic,2016,9,38
8393,8393,2016-09-24 23:17:00,2016-09-24,5,1400,163.53671032249775,1,0,1957.0,iOS,7,1,15R3D0,2015-04-30 18:40:00,campaign,2016,9,38
8394,8394,2016-09-24 19:26:00,2016-09-24,5,1402,909.7349313384531,1,0,1961.0,Android,Jawbreaker,1,ZDNTT7,2014-05-30 05:57:00,campaign,2016,9,38
8395,8395,2016-09-24 18:24:00,2016-09-24,5,1423,26.283528287744407,1,0,2002.0,Android,Jawbreaker,2,E35Y1Z,2016-07-08 00:43:00,campaign,2016,9,38
8396,8396,2016-09-24 09:34:00,2016-09-24,5,1587,34.85833833848403,1,0,2226.0,iOS,7,1,,,organic,2016,9,38
8397,8397,2016-09-24 08:35:00,2016-09-24,5,1647,577.9896179369414,1,0,2302.0,iOS,7,2,,,organic,2016,9,38
8398,8398,2016-09-24 15:57:00,2016-09-24,5,1892,538.4444963228226,1,0,2648.0,iOS,7,5,T6E9B9,2014-08-18 00:17:00,campaign,2016,9,38
8399,8399,2016-09-24 10:17:00,2016-09-24,5,1938,109.60383776450392,1,0,2720.0,Android,Marshmallow,3,BW2R0T,2015-11-28 13:45:00,campaign,2016,9,38
8400,8400,2016-09-24 16:54:00,2016-09-24,5,1941,736.7795002081697,1,0,2727.0,iOS,8,4,GCP82I,2015-06-04 17:20:00,campaign,2016,9,38
8401,8401,2016-09-24 04:12:00,2016-09-24,5,2084,621.5536211261913,1,0,2938.0,Amazon Fire,Fire2,2,1UV5W9,2014-12-18 16:51:00,campaign,2016,9,38
8402,8402,2016-09-24 21:08:00,2016-09-24,5,2319,123.32356007707632,1,0,3281.0,iOS,10,4,,,organic,2016,9,38
8403,8403,2016-09-24 06:10:00,2016-09-24,5,2582,872.0482053233898,1,0,3637.0,iOS,9,1,,,organic,2016,9,38
8404,8404,2016-09-24 07:53:00,2016-09-24,5,2678,386.6126517560256,1,0,3778.0,Android,Marshmallow,1,,,organic,2016,9,38
8405,8405,2016-09-24 05:43:00,2016-09-24,5,2756,393.86884985659316,1,1,3894.0,Android,Lollipop,3,,,organic,2016,9,38
8406,8406,2016-09-24 09:41:00,2016-09-24,5,2810,331.0556752724586,1,1,3985.0,Android,Marshmallow,1,2IIPKA,2016-08-09 11:08:00,campaign,2016,9,38
8407,8407,2016-09-24 07:38:00,2016-09-24,5,2815,487.44744457407836,1,0,3992.0,Android,KitKat,2,5IHLGC,2016-01-05 07:56:00,campaign,2016,9,38
8408,8408,2016-09-24 16:36:00,2016-09-24,5,2978,103.21661314891308,1,0,4222.0,iOS,8,1,,,organic,2016,9,38
8409,8409,2016-09-24 02:52:00,2016-09-24,5,3035,539.3186758489123,1,0,4305.0,Android,Marshmallow,1,CXY554,2015-07-17 16:06:00,campaign,2016,9,38
8410,8410,2016-09-24 23:03:00,2016-09-24,5,3040,248.9068217435677,1,0,4310.0,Android,Jawbreaker,2,GCP82I,2015-02-08 08:56:00,campaign,2016,9,38
8411,8411,2016-09-24 11:56:00,2016-09-24,5,3245,1083.3247602230497,1,0,4615.0,Android,Lollipop,2,QSY7GR,2015-11-24 09:37:00,campaign,2016,9,38
8412,8412,2016-09-25 19:14:00,2016-09-25,6,16,172.7559587245242,1,0,22.0,iOS,20,2,705605,2016-05-11 18:05:00,campaign,2016,9,38
8413,8413,2016-09-25 18:32:00,2016-09-25,6,90,18.91674858178127,1,0,130.0,iOS,20,4,,,organic,2016,9,38
8414,8414,2016-09-25 23:21:00,2016-09-25,6,137,694.4108305660243,1,0,183.0,Android,Jawbreaker,2,0837KH,2014-09-12 09:19:00,campaign,2016,9,38
8415,8415,2016-09-25 09:33:00,2016-09-25,6,192,401.3787730100568,1,1,262.0,iOS,7,1,,,organic,2016,9,38
8416,8416,2016-09-25 12:15:00,2016-09-25,6,218,691.6623616628465,1,0,296.0,iOS,10,2,,,organic,2016,9,38
8417,8417,2016-09-25 21:41:00,2016-09-25,6,256,847.7596604054075,1,0,355.0,iOS,10,1,7377FX,2015-03-06 15:43:00,campaign,2016,9,38
8418,8418,2016-09-25 09:20:00,2016-09-25,6,437,1100.3029127645414,1,0,607.0,iOS,7,2,6R883F,2014-11-03 14:20:00,campaign,2016,9,38
8419,8419,2016-09-25 22:32:00,2016-09-25,6,531,489.2702166796207,1,0,717.0,iOS,7,2,,,organic,2016,9,38
8420,8420,2016-09-25 09:48:00,2016-09-25,6,610,264.1942156506181,1,1,825.0,Amazon Fire,Fire2,5,D48AHX,2016-09-09 05:32:00,campaign,2016,9,38
8421,8421,2016-09-25 06:33:00,2016-09-25,6,849,99.27554506133673,1,0,1145.0,Android,Marshmallow,2,,,organic,2016,9,38
8422,8422,2016-09-25 18:42:00,2016-09-25,6,908,1227.1727340132827,1,0,1220.0,Android,Lollipop,6,,,organic,2016,9,38
8423,8423,2016-09-25 20:21:00,2016-09-25,6,1022,155.19977196556957,1,0,1391.0,Android,KitKat,1,,,organic,2016,9,38
8424,8424,2016-09-25 21:40:00,2016-09-25,6,1098,204.33301900354766,1,0,1500.0,Android,Lollipop,2,YUHQJ6,2015-11-16 04:01:00,campaign,2016,9,38
8425,8425,2016-09-25 11:48:00,2016-09-25,6,1464,1228.2897134165348,1,0,2051.0,iOS,7,2,,,organic,2016,9,38
8426,8426,2016-09-25 20:40:00,2016-09-25,6,1808,233.82699938875402,1,0,2533.0,iOS,8,2,VB9NP0,2014-05-15 08:39:00,campaign,2016,9,38
8427,8427,2016-09-25 23:19:00,2016-09-25,6,2019,321.071733695248,1,0,2847.0,iOS,7,1,,,organic,2016,9,38
8428,8428,2016-09-25 17:06:00,2016-09-25,6,2167,451.4055862084338,1,0,3068.0,Android,KitKat,3,,,organic,2016,9,38
8429,8429,2016-09-25 18:36:00,2016-09-25,6,2319,114.1293944443192,1,0,3281.0,iOS,10,1,,,organic,2016,9,38
8430,8430,2016-09-25 20:16:00,2016-09-25,6,2407,382.9164336772236,1,0,3400.0,Android,Lollipop,3,,,organic,2016,9,38
8431,8431,2016-09-25 04:44:00,2016-09-25,6,2424,906.9384992395413,1,0,3417.0,iOS,7,8,AI5SZ4,2015-08-29 09:14:00,campaign,2016,9,38
8432,8432,2016-09-25 04:44:00,2016-09-25,6,2455,347.8386404579608,1,0,3458.0,iOS,8,2,WL07ZB,2016-09-11 01:00:00,campaign,2016,9,38
8433,8433,2016-09-25 04:37:00,2016-09-25,6,2486,966.2466904990505,1,1,3497.0,iOS,9,5,,,organic,2016,9,38
8434,8434,2016-09-25 19:44:00,2016-09-25,6,2497,359.13012657604685,1,0,3511.0,iOS,10,2,ZGJ4CZ,2015-08-16 12:15:00,campaign,2016,9,38
8435,8435,2016-09-25 20:33:00,2016-09-25,6,2519,218.75240659067086,1,0,3541.0,Android,Lollipop,2,IWTQ5T,2016-07-23 03:13:00,campaign,2016,9,38
8436,8436,2016-09-25 20:32:00,2016-09-25,6,2618,313.4057767540195,1,0,3690.0,iOS,9,2,UROFMZ,2015-06-05 22:25:00,campaign,2016,9,38
8437,8437,2016-09-25 07:37:00,2016-09-25,6,2670,951.861284110052,1,0,3768.0,iOS,8,1,1LYW47,2016-02-05 04:08:00,campaign,2016,9,38
8438,8438,2016-09-25 03:01:00,2016-09-25,6,2694,4.0,1,0,3800.0,Amazon Fire,Inferno,9,UYDA8D,2014-09-08 12:46:00,campaign,2016,9,38
8439,8439,2016-09-25 18:27:00,2016-09-25,6,2919,297.6487892643654,1,0,4130.0,Android,KitKat,1,XUL7TT,2015-09-19 20:08:00,campaign,2016,9,38
8440,8440,2016-09-25 11:38:00,2016-09-25,6,3074,77.04317107481097,1,0,4358.0,Amazon Fire,Fire2,1,DB2JA9,2016-02-02 00:33:00,campaign,2016,9,38
8441,8441,2016-09-25 10:44:00,2016-09-25,6,3154,409.5006682741055,1,0,4487.0,Android,Jawbreaker,1,DMWLE1,2016-03-06 20:53:00,campaign,2016,9,38
8442,8442,2016-09-25 18:21:00,2016-09-25,6,3221,400.2373007976977,1,0,4574.0,iOS,8,3,,,organic,2016,9,38
8443,8443,2016-09-25 18:20:00,2016-09-25,6,3283,463.4494977597968,1,0,4669.0,iOS,9,1,QSY7GR,2016-05-10 13:14:00,campaign,2016,9,38
8444,8444,2016-09-25 21:24:00,2016-09-25,6,3464,1059.349966628799,1,0,4965.0,Android,Marshmallow,7,JFJFGZ,2015-07-19 13:32:00,campaign,2016,9,38
8445,8445,2016-09-26 20:46:00,2016-09-26,0,14,1942.180097100247,1,0,20.0,Android,Marshmallow,2,98WM2K,2015-06-07 12:36:00,campaign,2016,9,39
8446,8446,2016-09-26 05:27:00,2016-09-26,0,186,114.43871795333719,1,0,253.0,Android,Lollipop,3,Q9M5DZ,2016-06-10 01:00:00,campaign,2016,9,39
8447,8447,2016-09-26 10:03:00,2016-09-26,0,589,237.02292456056236,1,0,798.0,Android,Jawbreaker,2,,,organic,2016,9,39
8448,8448,2016-09-26 21:21:00,2016-09-26,0,731,1366.5286590539454,1,0,991.0,Android,Jawbreaker,1,,,organic,2016,9,39
8449,8449,2016-09-26 12:06:00,2016-09-26,0,759,358.8382583344928,1,0,1030.0,iOS,20,5,1TZQDZ,2015-11-21 21:19:00,campaign,2016,9,39
8450,8450,2016-09-26 03:31:00,2016-09-26,0,840,1290.2189942568546,1,0,1135.0,Android,KitKat,6,QE0LB4,2016-05-01 23:22:00,campaign,2016,9,39
8451,8451,2016-09-26 14:48:00,2016-09-26,0,846,1638.233162655738,1,0,1142.0,Android,Lollipop,9,TI1ZOJ,2016-01-19 23:54:00,campaign,2016,9,39
8452,8452,2016-09-26 07:47:00,2016-09-26,0,962,1390.3581449164292,1,0,1303.0,Android,Jawbreaker,1,,,organic,2016,9,39
8453,8453,2016-09-26 16:59:00,2016-09-26,0,962,204.5774012678944,1,0,1303.0,Android,Jawbreaker,1,,,organic,2016,9,39
8454,8454,2016-09-26 22:11:00,2016-09-26,0,1547,569.195300808919,1,0,2168.0,Android,Lollipop,5,VR88YD,2016-07-08 10:24:00,campaign,2016,9,39
8455,8455,2016-09-26 02:25:00,2016-09-26,0,1610,194.4538981112793,1,0,2264.0,Android,Marshmallow,2,,,organic,2016,9,39
8456,8456,2016-09-26 03:55:00,2016-09-26,0,1851,666.4715050145555,1,0,2589.0,Android,Lollipop,3,HLE0F9,2015-10-18 14:03:00,campaign,2016,9,39
8457,8457,2016-09-26 10:20:00,2016-09-26,0,2068,1306.927434352265,1,1,2917.0,Amazon Fire,Fire2,1,,,organic,2016,9,39
8458,8458,2016-09-26 10:55:00,2016-09-26,0,2169,1132.2211453170012,1,1,3069.0,Amazon Fire,Fire2,1,,,organic,2016,9,39
8459,8459,2016-09-26 22:22:00,2016-09-26,0,2224,834.7362541527414,1,0,3144.0,iOS,9,1,DMWLE1,2015-11-09 07:40:00,campaign,2016,9,39
8460,8460,2016-09-26 12:27:00,2016-09-26,0,2249,1054.1848044122405,1,0,3179.0,iOS,10,1,,,organic,2016,9,39
8461,8461,2016-09-26 23:30:00,2016-09-26,0,2290,130.9931863455629,1,0,3237.0,iOS,7,5,I5UB5Y,2015-02-05 03:05:00,campaign,2016,9,39
8462,8462,2016-09-26 02:17:00,2016-09-26,0,2497,558.0546601419275,1,0,3511.0,iOS,10,2,ZGJ4CZ,2015-08-16 12:15:00,campaign,2016,9,39
8463,8463,2016-09-26 10:33:00,2016-09-26,0,2722,735.9566881647287,1,0,3847.0,Android,Lollipop,1,BW2R0T,2016-07-12 17:55:00,campaign,2016,9,39
8464,8464,2016-09-26 10:10:00,2016-09-26,0,2734,43.6486267890156,1,0,3862.0,iOS,7,5,YEB8I4,2014-10-11 05:50:00,campaign,2016,9,39
8465,8465,2016-09-26 03:09:00,2016-09-26,0,2748,444.8231126558841,1,0,3878.0,iOS,9,1,,,organic,2016,9,39
8466,8466,2016-09-26 09:41:00,2016-09-26,0,2796,648.7747754623127,1,0,3958.0,iOS,7,2,,,organic,2016,9,39
8467,8467,2016-09-26 22:16:00,2016-09-26,0,2852,164.29929335173858,1,0,4038.0,iOS,20,2,YEB8I4,2015-08-03 11:17:00,campaign,2016,9,39
8468,8468,2016-09-26 16:52:00,2016-09-26,0,3037,1664.163148190112,1,0,4307.0,iOS,9,4,,,organic,2016,9,39
8469,8469,2016-09-26 06:19:00,2016-09-26,0,3274,250.2540648187999,1,0,4658.0,Android,Marshmallow,4,EJ2PRK,2016-06-03 03:54:00,campaign,2016,9,39
